鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,租賃年月日,租賃層次,總樓層數,建物型態,主要用途,建築完成年月,租賃總面積平方公尺,總額元,單價每平方公尺,租賃總面積平方公尺,緯度,經度
中山區,建物,臺北市中山區林森北路107巷61~90號,0,商,1041124,四層,6,套房(1房1廳1衛),住家用,831205,40.47,17000,420,0,25.04995920 ,121.52710090 
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0,商,1041202,九層,12,住宅大樓(11層含以上有電梯),住家用,981027,60.68,45000,742,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區中山北路二段59巷31~60號,0,商,1041108,八層,16,住宅大樓(11層含以上有電梯),商業用,880928,86.24,45000,522,0,25.05328880 ,121.52293230 
中山區,建物,臺北市中山區北安路805巷31~60號,0,,1041119,四層,6,華廈(10層含以下有電梯),住家用,820823,87.33,26500,303,0,25.08627640 ,121.55599230 
中山區,建物,臺北市中山區民生東路二段115巷1~30號,0,商,1041125,見其他登記事項,6,店面(店鋪),商業用,740927,302.44,75000,248,0,25.05814920 ,121.52821300 
中山區,建物,臺北市中山區龍江路345巷1~30號,0,住,1041207,五層,5,公寓(5樓含以下無電梯),住家用,680107,107.03,26000,243,0,25.04706910 ,121.54052300 
中山區,房地(土地+建物),臺北市中山區天祥路61~90號,6.63,商,1041108,五層,14,住宅大樓(11層含以上有電梯),住家用,931203,70.09,30000,428,0,25.06330160 ,121.52079470 
中山區,建物,臺北市中山區北安路601~630號,0,住,1041110,一層,4,店面(店鋪),,,78.54,100000,1273,0,25.08226800 ,121.54868500 
中山區,建物,臺北市中山區農安街1~30號,0,商,1041111,四層,11,住宅大樓(11層含以上有電梯),商業用,931117,76.49,50000,654,0,25.06496700 ,121.52959860 
中山區,建物,臺北市中山區中山北路二段62巷1~30號,0,住,1041116,七層,7,華廈(10層含以下有電梯),住家用,960716,90.01,35000,389,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區雙城街17巷31~60號,0,商,1041208,一層,14,店面(店鋪),商業用,941207,67.28,56000,832,0,25.06645030 ,121.52435930 
中山區,建物,臺北市中山區南京東路三段1~30號,0,商,1041125,八層,10,辦公商業大樓,商業用,610229,282.76,132000,467,0,25.05224660 ,121.53737500 
中山區,房地(土地+建物),臺北市中山區林森北路85巷91~120號,48.5,商,1041112,一層,4,公寓(5樓含以下無電梯),住家用,640925,123.18,40000,325,0,25.04916900 ,121.52808900 
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0,商,1041210,五層,17,住宅大樓(11層含以上有電梯),商業用,791019,93.54,36000,385,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區德惠街31~60號,0,商,1041208,一層,11,住宅大樓(11層含以上有電梯),見使用執照,710227,56.34,37000,657,0,25.06673860 ,121.52657790 
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0,商,1041117,六層,14,住宅大樓(11層含以上有電梯),住家用,1000128,117.19,55000,469,0,25.05092110 ,121.52456410 
中山區,建物,臺北市中山區新生北路三段1~30號,0,住,1041210,九層,12,住宅大樓(11層含以上有電梯),商業用,950209,51.23,40000,781,0,25.06300720 ,121.52814460 
中山區,建物,臺北市中山區長安東路一段30巷8弄1~30號,0,商,1041117,八層,11,住宅大樓(11層含以上有電梯),住家用,1000222,168.09,69000,410,0,25.04799220 ,121.52603160 
中山區,建物,臺北市中山區建國北路二段121~150號,0,住,1041209,七層,14,住宅大樓(11層含以上有電梯),商業用,710702,343.38,56818,165,0,25.05970300 ,121.53734400 
中山區,建物,臺北市中山區中山北路二段27巷1~30號,0,商,1041202,一層,7,店面(店鋪),見其他登記事項,660516,261.28,165000,632,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區建國北路一段91~120號,0,商,1041201,八層,13,辦公商業大樓,商業用,851004,300.86,154701,514,0,25.05004940 ,121.53652000 
中山區,房地(土地+建物),臺北市中山區天祥街61~90號,5.26,商,1041116,十層,14,住宅大樓(11層含以上有電梯),住家用,931203,53.96,25000,463,0,25.06330160 ,121.52079470 
中山區,建物,臺北市中山區南京東路二段91~120號,0,其他,1041116,十層,18,住宅大樓(11層含以上有電梯),住家用,990917,48.26,35000,725,0,25.05228840 ,121.53217950 
中山區,建物,臺北市中山區松江路164巷61~90號,0,住,1041209,五層,7,華廈(10層含以下有電梯),住家用,1040312,53.8,37500,697,0,25.04869790 ,121.53314910 
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷61~90號,2.39,商,1041119,一層,14,店面(店鋪),商業用,920213,21.99,30000,1364,0,25.05615000 ,121.52299600 
中山區,建物,臺北市中山區遼寧街101巷1~30號,0,住,1041125,五層,6,華廈(10層含以下有電梯),住家用,1040212,64.08,45000,702,0,25.04738800 ,121.54220900 
中山區,建物,臺北市中山區中山北路二段27巷1~30號,0,商,1041209,四層,8,華廈(10層含以下有電梯),住家用,660929,26.08,8500,326,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區民生東路二段151~180號,0,商,1041209,六層,8,辦公商業大樓,住家用,690522,173.45,60000,346,0,25.05816300 ,121.53556310 
中山區,建物,臺北市中山區復興北路391~420號,0,,1041021,十四層,16,辦公商業大樓,商業用,780725,221.35,76000,343,0,25.06179110 ,121.54441880 
中山區,建物,臺北市中山區林森北路571~600號,0,商,1041201,十二層,13,住宅大樓(11層含以上有電梯),住家用,1000726,89.76,60000,668,0,25.06606630 ,121.52543520 
中山區,建物,臺北市中山區松江路91~120號,0,商,1041201,十層,17,住宅大樓(11層含以上有電梯),商業用,811130,927.58,78100,84,0,25.05048200 ,121.53331200 
中山區,建物,臺北市中山區雙城街13巷1~30號,0,商,1041201,八層,14,住宅大樓(11層含以上有電梯),住家用,941207,96.01,57000,594,0,25.06412570 ,121.52436610 
中山區,房地(土地+建物),臺北市中山區民權東路二段31~60號,20,商,1041220,八層,12,辦公商業大樓,住家用,740326,77.25,36000,466,0,25.06279200 ,121.52939900 
中山區,建物,臺北市中山區新生北路三段56巷1~30號,0,商,1041211,七層,13,住宅大樓(11層含以上有電梯),住家用,981021,138.75,55000,396,0,25.06546860 ,121.52735550 
中山區,建物,臺北市中山區長春路61~90號,0,商,1041221,九層,12,辦公商業大樓,商業用,670907,69.24,24000,347,0,25.05502320 ,121.52682960 
中山區,建物,臺北市中山區撫順街31~60號,0,商,1041215,四層,10,華廈(10層含以下有電梯),商業用,780119,28.79,19886,691,0,25.06355420 ,121.52007270 
中山區,建物,臺北市中山區長安東路二段151~180號,0,商,1041123,十一層,12,住宅大樓(11層含以上有電梯),住家用,720127,106.45,29000,272,0,25.04820590 ,121.54120750 
中山區,建物,臺北市中山區農安街1~30號,0,商,1041123,三層,9,華廈(10層含以下有電梯),商業用,780712,26.9,10000,372,0,25.06496700 ,121.52959860 
中山區,建物,臺北市中山區德惠街1~30號,0,商,1041210,六層,12,套房(1房1廳1衛),住家用,930211,40.48,17000,420,0,25.06691300 ,121.52300680 
中山區,建物,臺北市中山區林森北路571~600號,0,商,1041220,十二層,13,住宅大樓(11層含以上有電梯),住家用,1000726,105.34,58000,551,0,25.06606630 ,121.52543520 
中山區,建物,臺北市中山區遼寧街209巷1~30號,19,商,1041125,四層,4,公寓(5樓含以下無電梯),住家用,,57.01,18000,316,0,25.04738800 ,121.54220900 
中山區,建物,臺北市中山區林森北路481~510號,0,商,1041127,四層,8,華廈(10層含以下有電梯),住家用,660406,52.62,19000,361,0,25.06113170 ,121.52571230 
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0,商,1041215,十一層,14,住宅大樓(11層含以上有電梯),住家用,1000128,97.35,40000,411,0,25.05092110 ,121.52456410 
中山區,建物,臺北市中山區松江路511~540號,0,住,1041103,八層,12,住宅大樓(11層含以上有電梯),住家用,731214,104.63,27000,258,0,25.06943500 ,121.53384900 
中山區,建物,臺北市中山區新生北路二段31~60號,0,商,1041211,十四層,17,住宅大樓(11層含以上有電梯),住家用,850718,78.9,25000,317,0,25.05407200 ,121.52782600 
中山區,建物,臺北市中山區建國北路二段151巷1~30號,0,住,1041215,四層,7,華廈(10層含以下有電梯),住家用,691114,135.49,60000,443,0,25.05238090 ,121.53718870 
中山區,建物,臺北市中山區復興北路391~420號,0,商,1041218,六層,18,住宅大樓(11層含以上有電梯),住家用,751125,80.33,36000,448,0,25.06179110 ,121.54441880 
中山區,建物,臺北市中山區松江路301~330號,0,其他,1041216,九層,14,辦公商業大樓,見其他登記事項,980521,239.64,111650,466,0,25.06119150 ,121.53340020 
中山區,建物,臺北市中山區中山北路三段1~30號,0,商,1041127,十一層,12,辦公商業大樓,商業用,700820,103.1,33000,320,0,25.06555590 ,121.52197660 
中山區,建物,臺北市中山區復興北路380巷1~30號,0,住,1041130,一層,5,公寓(5樓含以下無電梯),商業用,711115,96.46,28000,290,0,25.04802180 ,121.54435690 
中山區,建物,臺北市中山區復興北路380巷1~30號,0,住,1041130,一層,5,公寓(5樓含以下無電梯),商業用,711115,84.13,23000,273,0,25.04802180 ,121.54435690 
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0,住,1041201,五層,14,住宅大樓(11層含以上有電梯),住家用,971128,181.87,70000,385,0,25.04565630 ,121.53298590 
中山區,建物,臺北市中山區農安街1~30號,0,商,1041201,十一層,14,住宅大樓(11層含以上有電梯),商業用,980622,51.71,30000,580,0,25.06496700 ,121.52959860 
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0,住,1041210,五層,9,華廈(10層含以下有電梯),住家用,971202,87.37,48000,549,0,25.04565630 ,121.53298590 
中山區,建物,臺北市中山區中山北路一段53巷1~30號,0,商,1041121,三層,9,華廈(10層含以下有電梯),商業用,671028,48.5,20000,412,0,25.04928640 ,121.52189920 
中山區,建物,臺北市中山區復興北路421~450號,0,住,1041113,八層,12,住宅大樓(11層含以上有電梯),住家用,971015,37.35,24000,643,0,25.06308300 ,121.54445320 
中山區,建物,臺北市中山區雙城街19巷1~30號,0,商,1041222,十層,14,住宅大樓(11層含以上有電梯),住家用,970312,68,32000,471,0,25.06531300 ,121.52453710 
中山區,建物,臺北市中山區敬業一路128巷31~60號,0,商,1041207,六層,7,華廈(10層含以下有電梯),商業用,970820,57.72,23000,398,0,25.08336840 ,121.55318570 
中山區,建物,臺北市中山區大直街67巷1~30號,0,住,1041206,四層,4,公寓(5樓含以下無電梯),住家用,660903,113,30000,265,0,25.08034500 ,121.54696900 
中山區,房地(土地+建物),臺北市中山區伊通街31~60號,75.11,住,1041222,四層,5,華廈(10層含以下有電梯),住家用,830829,79.59,30000,377,0,25.05034650 ,121.53512690 
中山區,建物,臺北市中山區八德路二段301~330號,85.5,商,1041222,全,2,透天厝,,,102.27,100000,978,0,25.04733200 ,121.54248300 
中山區,建物,臺北市中山區八德路二段301~330號,85.5,商,1041222,全,2,透天厝,,,102.27,200000,1956,0,25.04733200 ,121.54248300 
中山區,建物,臺北市中山區新生北路二段31~60號,0,住,1041204,七層,19,住宅大樓(11層含以上有電梯),住家用,980916,239.01,60000,251,0,25.05407200 ,121.52782600 
中山區,建物,臺北市中山區民權東路一段31~60號,0,商,1041208,四層,10,辦公商業大樓,商業用,890630,265.7,90000,339,18.94,25.06299460 ,121.52410520 
中山區,建物,臺北市中山區民權東路二段135巷31~60號,0,住,1041211,十層,10,華廈(10層含以下有電梯),住家用,1030926,63.27,30000,474,0,25.06279200 ,121.52939900 
中山區,建物,臺北市中山區民權東路三段60巷1~30號,0,住,1041209,一層,7,店面(店鋪),商業用,750423,121.7,100000,822,0,25.06337100 ,121.53886400 
中山區,建物,臺北市中山區南京東路二段151~180號,0,商,1041210,一層,14,店面(店鋪),商業用,670912,216.12,370000,1712,0,25.05227760 ,121.53582250 
中山區,建物,臺北市中山區八德路二段91~120號,0,住,1041209,十五層,20,住宅大樓(11層含以上有電梯),住家用,1010905,177.16,130000,734,0,25.04593680 ,121.53614840 
中山區,建物,臺北市中山區農安街1~30號,0,商,1041209,十三層,14,住宅大樓(11層含以上有電梯),住家用,920618,57.37,55000,959,0,25.06496700 ,121.52959860 
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0,商,1041129,二層,13,套房(1房1廳1衛),住家用,971229,49.45,40000,809,0,25.06101400 ,121.52797400 
中山區,建物,臺北市中山區新生北路三段19巷31~60號,43.92,住,1041216,一層,4,公寓(5樓含以下無電梯),住家用,630115,123.98,42000,339,0,25.06406990 ,121.52871590 
中山區,建物,臺北市中山區松江路61~90號,0,商,1041201,七層,11,辦公商業大樓,商業用,620109,99.35,34500,347,0,25.04869790 ,121.53314910 
中山區,建物,臺北市中山區林森北路119巷61~90號,0,商,1041217,三層,12,套房(1房1廳1衛),住家用,771216,36.7,15000,409,0,25.05035940 ,121.52718660 
中山區,房地(土地+建物),臺北市中山區新生北路二段101巷1~30號,129,住,1041203,全,3,透天厝,住家用,,232.86,71750,308,0,25.05750080 ,121.52809260 
中山區,建物,臺北市中山區建國北路一段121~150號,0,住,1041202,十層,13,套房(1房1廳1衛),住家用,990318,32.98,18000,546,0,25.05058910 ,121.53653020 
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0,住,1041210,十層,13,住宅大樓(11層含以上有電梯),住家用,971229,51.75,30000,580,0,25.06101400 ,121.52797400 
中山區,建物,臺北市中山區新生北路三段1~30號,0,住,1041203,五層,12,套房(1房1廳1衛),商業用,950209,45.53,27000,593,0,25.06300720 ,121.52814460 
中山區,建物,臺北市中山區林森北路121~150號,0,商,1041203,一層,10,店面(店鋪),商業用,660121,199.87,185000,926,0,25.05082140 ,121.52515580 
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0,商,1041209,七層,14,住宅大樓(11層含以上有電梯),商業用,901112,54.82,27000,493,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區中山北路一段61~90號,0,商,1041228,二層,13,套房(1房1廳1衛),商業用,980327,34.91,25000,716,0,25.04996950 ,121.52195830 
中山區,建物,臺北市中山區林森北路331~360號,0,,1041227,十三層,24,套房(1房1廳1衛),住家用,1021101,108.25,60000,554,0,25.05638600 ,121.52566700 
中山區,建物,臺北市中山區中山北路二段65巷1~30號,0,商,1041210,九層,14,住宅大樓(11層含以上有電梯),商業用,901112,66.69,30000,450,0,25.05248750 ,121.52284200 
中山區,建物,臺北市中山區新生北路三段56巷1~30號,0,商,1041215,八層,13,住宅大樓(11層含以上有電梯),住家用,981021,136.24,70000,514,0,25.06546860 ,121.52735550 
中山區,建物,臺北市中山區復興北路451~480號,0,住,1041218,五層,13,住宅大樓(11層含以上有電梯),住家用,910418,155.75,65000,417,0,25.06398440 ,121.54448300 
中山區,建物,臺北市中山區樂群二路30巷38弄31~60號,0,住,1041228,二層,5,華廈(10層含以下有電梯),住家用,970908,198.64,95000,478,33.91,25.07867550 ,121.55483640 
中山區,建物,臺北市中山區長安東路二段61~90號,0,商,1041203,九層,11,住宅大樓(11層含以上有電梯),住家用,700320,32.06,15000,468,0,25.04842550 ,121.53034430 
中山區,建物,臺北市中山區建國北路二段226巷31~60號,0,住,1041207,四層,4,公寓(5樓含以下無電梯),住家用,620220,101.64,19000,187,0,25.06098750 ,121.53649170 
中山區,建物,臺北市中山區雙城街43巷1~30號,0,商,1041207,二層,3,公寓(5樓含以下無電梯),,,104.03,17000,163,0,25.06756500 ,121.52460260 
中山區,建物,臺北市中山區明水路397巷1~30號,0,住,1041212,三層,14,住宅大樓(11層含以上有電梯),住家用,940204,160.83,71602,445,0,25.07821100 ,121.54782800 
中山區,建物,臺北市中山區新生北路三段19巷31~60號,0,住,1041207,全,2,透天厝,,,15.93,11000,691,0,25.06406990 ,121.52871590 
中山區,建物,臺北市中山區合江街17巷1~30號,0,商,1041221,一層,4,店面(店鋪),住家用,,53.88,35000,650,0,25.05519330 ,121.53931060 
中山區,建物,臺北市中山區中山北路一段105巷1~30號,0,商,1041210,十層,10,套房(1房1廳1衛),商業用,900510,36.09,15000,416,0,25.05098600 ,121.52247700 
